time,TP9,AF7,AF8,TP10,Right AUX
1699109046.362304,-158.69140625,-42.96875,-38.57421875,-17.578125,0.0
1699109046.3662074,-136.71875,22.4609375,-22.94921875,-30.2734375,0.0
1699109046.370111,77.1484375,58.10546875,-4.8828125,-10.7421875,0.0
1699109046.3740146,138.18359375,19.53125,0.0,0.9765625,0.0
1699109046.3779182,-120.60546875,-32.71484375,-32.71484375,-25.390625,0.0
1699109046.3818216,-168.45703125,-30.76171875,-56.15234375,-31.25,0.0
1699109046.3857253,18.06640625,21.97265625,-27.34375,-24.4140625,0.0
1699109046.389629,176.7578125,-4.39453125,-16.6015625,-5.37109375,0.0
1699109046.3935325,-54.19921875,-48.33984375,-36.1328125,-26.3671875,0.0
1699109046.397436,-177.734375,17.08984375,-26.3671875,-39.55078125,0.0
1699109046.4013395,-29.296875,-1.46484375,-23.4375,-4.39453125,0.0
1699109046.4052432,192.87109375,52.24609375,3.90625,-0.48828125,0.0
1699109046.4092753,21.97265625,23.4375,-18.06640625,-35.15625,0.0
1699109046.4131787,-183.10546875,-27.34375,-47.36328125,-58.59375,0.0
1699109046.4170823,-105.95703125,-28.3203125,-44.921875,-54.19921875,0.0
1699109046.420986,121.58203125,9.765625,-11.71875,-23.92578125,0.0
1699109046.4248896,74.21875,-3.41796875,-28.3203125,-29.296875,0.0
1699109046.428793,-158.69140625,-60.05859375,-66.40625,-63.4765625,0.0
1699109046.4326966,-142.578125,-63.96484375,-51.7578125,-53.22265625,0.0
1699109046.4366002,54.19921875,-41.50390625,-27.83203125,-12.20703125,0.0
1699109046.4405038,120.1171875,52.24609375,0.9765625,-14.16015625,0.0
1699109046.4444072,-125.0,26.85546875,-19.04296875,-36.1328125,0.0
1699109046.4483109,-166.50390625,-61.5234375,-41.9921875,-22.4609375,0.0
1699109046.4522145,-2.44140625,-20.5078125,-24.90234375,-18.06640625,0.0
1699109046.4562347,161.62109375,29.296875,-10.7421875,-10.25390625,0.0
1699109046.460138,-41.50390625,-32.2265625,-26.3671875,-24.4140625,0.0
1699109046.4640417,-185.546875,-61.5234375,-33.69140625,-33.69140625,0.0
1699109046.4679453,-73.73046875,-10.25390625,-15.625,-28.80859375,0.0
1699109046.471849,132.8125,58.10546875,10.25390625,-11.23046875,0.0
1699109046.4757526,0.9765625,-44.43359375,-26.3671875,-8.30078125,0.0
1699109046.479656,-161.1328125,-94.7265625,-40.0390625,-20.5078125,0.0
1699109046.4835596,-118.65234375,-14.6484375,-19.53125,-23.4375,0.0
1699109046.4874632,104.98046875,69.3359375,8.30078125,-5.859375,0.0
1699109046.4913669,103.515625,35.15625,3.90625,0.48828125,0.0
1699109046.4952705,-145.5078125,-121.58203125,-47.8515625,-19.04296875,0.0
1699109046.4991739,-151.85546875,-94.7265625,-43.45703125,-31.25,0.0
1699109046.5031917,41.50390625,72.75390625,-0.9765625,-22.4609375,0.0
1699109046.5070953,147.94921875,24.90234375,-5.37109375,-7.8125,0.0
1699109046.5109987,-88.8671875,-66.40625,-36.1328125,-26.3671875,0.0
1699109046.5149024,-162.59765625,-46.875,-38.0859375,-39.55078125,0.0
1699109046.518806,-18.5546875,-20.01953125,-15.13671875,-18.5546875,0.0
1699109046.5227096,176.7578125,-5.859375,6.34765625,8.30078125,0.0
1699109046.5266132,-7.8125,-68.84765625,-22.94921875,-3.41796875,0.0
1699109046.5305166,-173.33984375,-25.390625,-24.90234375,-27.34375,0.0
1699109046.5344203,-89.35546875,33.69140625,-11.23046875,-36.1328125,0.0
1699109046.5383239,149.90234375,23.4375,-8.7890625,2.9296875,0.0
1699109046.5422275,68.84765625,-27.83203125,-23.92578125,1.46484375,0.0
1699109046.546131,-166.015625,-27.83203125,-27.83203125,-34.1796875,0.0
1699109046.5501592,-138.671875,-23.92578125,-33.203125,-36.62109375,0.0
1699109046.5540628,98.14453125,-9.765625,-20.5078125,-6.34765625,0.0
1699109046.5579665,118.1640625,4.8828125,-6.34765625,2.9296875,0.0
1699109046.56187,-133.7890625,-14.16015625,-28.3203125,-23.92578125,0.0
1699109046.5657737,-161.62109375,-24.4140625,-47.36328125,-33.203125,0.0
1699109046.569677,23.4375,-68.359375,-56.15234375,-12.6953125,0.0
1699109046.5735807,160.64453125,-49.31640625,-39.55078125,3.41796875,0.0
1699109046.5774844,-88.37890625,7.8125,-23.4375,-36.62109375,0.0
1699109046.581388,-181.15234375,0.0,-22.94921875,-42.96875,0.0
1699109046.5852916,-27.34375,5.859375,-12.6953125,-13.671875,0.0
1699109046.5891953,173.33984375,68.359375,15.13671875,-2.9296875,0.0
1699109046.5930986,-11.23046875,44.43359375,-7.8125,-19.53125,0.0
1699109046.5971246,-173.828125,-23.92578125,-32.2265625,-18.06640625,0.0
